 Id,X,Y,Slice
3281,1264.643,299.071,11
3282,1291.643,326.071,11
3283,1204.214,279.786,11
3284,1256.929,203.929,11
3285,1253.071,130.643,11
3286,1214.5,129.357,11
3287,1215.786,151.214,11
3288,1218.357,167.929,11
3289,1157.929,228.357,11
3290,1178.5,219.357,11
3291,1130.929,291.357,11
3292,1097.5,300.357,11
3293,1073.071,320.929,11
3294,1247.929,36.786,11
3295,1175.929,59.929,11
3296,1197.786,75.357,11
3297,1211.929,68.929,11
3298,1191.357,90.786,11
3299,1195.214,106.214,11
3300,1121.929,17.5,11
3301,1029.357,39.357,11
3302,1002.357,53.5,11
3303,966.357,77.929,11
3304,977.929,80.5,11
3305,989.5,12.357,11
3306,1062.786,13.643,11
3307,895.643,36.786,11
3308,904.643,90.786,11
3309,912.357,137.071,11
3310,872.5,121.643,11
3311,851.929,135.786,11
3312,866.071,161.5,11
3313,929.071,200.071,11
3314,931.643,170.5,11
3315,938.071,164.071,11
3316,995.929,148.643,11
3317,1073.071,131.929,11
3318,1098.786,117.786,11
3319,1092.357,178.214,11
3320,1128.357,193.643,11
3321,1047.357,218.071,11
3322,1070.5,250.214,11
3323,1038.357,241.214,11
3324,1025.5,261.786,11
3325,1007.5,211.643,11
3326,962.5,191.071,11
3327,963.786,211.643,11
3328,925.214,238.643,11
3329,909.786,246.357,11
3330,899.5,247.643,11
3331,877.643,252.786,11
3332,899.5,263.071,11
3333,941.929,302.929,11
3334,916.214,308.071,11
3335,876.357,299.071,11
3336,853.214,304.214,11
3337,939.357,354.357,11
3338,979.214,394.214,11
3339,1015.214,396.786,11
3340,983.071,584.5,11
3341,974.071,594.786,11
3342,962.5,606.357,11
3343,972.786,629.5,11
3344,979.214,682.214,11
3345,959.929,675.786,11
3346,914.929,700.214,11
3347,896.929,639.786,11
3348,907.214,637.214,11
3349,867.357,623.071,11
3350,828.786,634.643,11
3351,823.643,668.071,11
3352,783.786,592.214,11
3353,761.929,574.214,11
3354,831.357,504.786,11
3355,914.929,554.929,11
3356,939.357,486.786,11
3357,968.929,482.929,11
3358,985.643,479.071,11
3359,999.786,488.071,11
3360,837.786,436.643,11
3361,866.071,405.786,11
3362,1021.643,428.929,11
3363,788.929,432.786,11
3364,799.214,416.071,11
3365,746.5,446.929,11
3366,742.643,396.786,11
3367,774.786,310.643,11
3368,776.071,286.214,11
3369,818.5,236.071,11
3370,749.071,227.071,11
3371,773.5,238.643,11
3372,779.929,162.786,11
3373,711.786,103.643,11
3374,727.214,88.214,11
3375,728.5,34.214,11
3376,792.786,111.357,11
3377,772.214,112.643,11
3378,749.071,142.214,11
3379,776.071,67.643,11
3380,689.929,173.071,11
3381,684.786,183.357,11
3382,692.5,187.214,11
3383,693.786,233.5,11
3384,710.5,236.071,11
3385,701.5,283.643,11
3386,655.214,338.929,11
3387,647.5,327.357,11
3388,610.214,320.929,11
3389,637.214,355.643,11
3390,683.5,372.357,11
3391,621.786,437.929,11
3392,625.643,476.5,11
3393,691.214,479.071,11
3394,679.643,554.929,11
3395,655.214,553.643,11
3396,705.357,549.786,11
3397,623.071,560.071,11
3398,554.929,565.214,11
3399,535.643,581.929,11
3400,495.786,650.071,11
3401,525.357,650.071,11
3402,538.214,687.357,11
3403,563.929,637.214,11
3404,583.214,626.929,11
3405,605.071,610.214,11
3406,621.786,625.643,11
3407,642.357,626.929,11
3408,648.786,639.786,11
3409,693.786,617.929,11
3410,683.5,642.357,11
3411,607.643,660.357,11
3412,623.071,650.071,11
3413,635.929,660.357,11
3414,632.071,673.214,11
3415,682.214,693.786,11
3416,724.643,711.786,11
3417,752.929,698.929,11
3418,616.643,236.071,11
3419,646.214,169.214,11
3420,639.786,139.643,11
3421,632.071,106.214,11
3422,660.357,113.929,11
3423,652.643,88.214,11
3424,669.357,44.5,11
3425,572.929,65.071,11
3426,597.357,25.214,11
3427,597.357,2.071,11
3428,809.5,63.786,11
3429,700.214,9.786,11
3430,511.214,540.786,11
3431,534.357,538.214,11
3432,540.786,504.786,11
3433,566.5,450.786,11
3434,530.5,409.643,11
3435,548.5,390.357,11
3436,557.5,386.5,11
3437,536.929,326.071,11
3438,545.929,327.357,11
3439,558.786,318.357,11
3440,558.786,300.357,11
3441,529.214,215.5,11
3442,526.643,176.929,11
3443,503.5,201.357,11
3444,551.071,179.5,11
3445,585.786,142.214,11
3446,527.929,115.214,11
3447,472.643,191.071,11
3448,445.643,156.357,11
3449,412.214,110.071,11
3450,432.786,110.071,11
3451,428.929,86.929,11
3452,461.071,98.5,11
3453,476.5,80.5,11
3454,518.929,57.357,11
3455,527.929,9.786,11
3456,552.357,9.786,11
3457,448.214,4.643,11
3458,430.214,12.357,11
3459,396.786,22.643,11
3460,400.643,45.786,11
3461,377.5,68.929,11
3462,367.214,72.786,11
3463,435.357,212.929,11
3464,426.357,251.5,11
3465,427.643,265.643,11
3466,464.929,296.5,11
3467,466.214,313.214,11
3468,467.5,331.214,11
3469,490.643,302.929,11
3470,482.929,369.786,11
3471,473.929,400.643,11
3472,475.214,446.929,11
3473,457.214,458.5,11
3474,450.786,476.5,11
3475,421.214,462.357,11
3476,439.214,504.786,11
3477,455.929,499.643,11
3478,450.786,512.5,11
3479,419.929,493.214,11
3480,476.5,530.5,11
3481,432.786,597.357,11
3482,407.071,562.643,11
3483,403.214,614.071,11
3484,425.071,670.643,11
3485,431.5,679.643,11
3486,410.929,675.786,11
3487,383.929,661.643,11
3488,367.214,707.929,11
3489,305.5,697.643,11
3490,234.786,706.643,11
3491,248.929,715.643,11
3492,148.643,715.643,11
3493,166.643,674.5,11
3494,101.071,635.929,11
3495,76.643,617.929,11
3496,72.786,689.929,11
3497,74.071,592.214,11
3498,80.5,589.643,11
3499,88.214,578.071,11
3500,94.643,593.5,11
3501,62.5,597.357,11
3502,180.786,563.929,11
3503,194.929,588.357,11
3504,238.643,620.5,11
3505,277.214,601.214,11
3506,278.5,610.214,11
3507,286.214,650.071,11
3508,320.929,629.5,11
3509,355.643,612.786,11
3510,288.786,560.071,11
3511,287.5,538.214,11
3512,328.643,538.214,11
3513,337.643,475.214,11
3514,331.214,440.5,11
3515,356.929,432.786,11
3516,395.5,363.357,11
3517,410.929,371.071,11
3518,381.357,392.929,11
3519,439.214,412.214,11
3520,251.5,480.357,11
3521,220.643,484.214,11
3522,192.357,452.071,11
3523,144.786,466.214,11
3524,116.5,484.214,11
3525,75.357,461.071,11
3526,45.786,443.071,11
3527,48.357,488.071,11
3528,59.929,530.5,11
3529,0.786,494.5,11
3530,355.643,508.643,11
3531,378.786,488.071,11
3532,392.929,484.214,11
3533,426.357,309.357,11
3534,376.214,237.357,11
3535,365.929,214.214,11
3536,341.5,175.643,11
3537,385.214,180.786,11
3538,292.643,218.071,11
3539,292.643,201.357,11
3540,277.214,173.071,11
3541,333.786,241.214,11
3542,336.357,288.786,11
3543,304.214,350.5,11
3544,251.5,380.071,11
3545,277.214,432.786,11
3546,219.357,416.071,11
3547,166.643,398.071,11
3548,338.929,374.929,11
3549,333.786,356.929,11
3550,302.929,383.929,11
3551,151.214,427.643,11
3552,119.071,422.5,11
3553,116.5,443.071,11
3554,126.786,399.357,11
3555,124.214,387.786,11
3556,97.214,364.643,11
3557,130.643,345.357,11
3558,173.071,302.929,11
3559,129.357,273.357,11
3560,113.929,259.214,11
3561,99.786,272.071,11
3562,93.357,291.357,11
3563,86.929,300.357,11
3564,74.071,310.643,11
3565,63.786,299.071,11
3566,43.214,306.786,11
3567,2.071,304.214,11
3568,3.357,364.643,11
3569,3.357,376.214,11
3570,66.357,342.786,11
3571,71.5,344.071,11
3572,228.357,302.929,11
3573,247.643,257.929,11
3574,216.786,228.357,11
3575,218.071,142.214,11
3576,207.786,192.357,11
3577,184.643,158.929,11
3578,111.357,218.071,11
3579,68.929,178.214,11
3580,12.357,210.357,11
3581,3.357,230.929,11
3582,3.357,259.214,11
3583,17.5,264.357,11
3584,41.929,233.5,11
3585,44.5,219.357,11
3586,8.5,122.929,11
3587,26.5,13.643,11
3588,63.786,43.214,11
3589,65.071,66.357,11
3590,79.214,97.214,11
3591,133.214,44.5,11
3592,131.929,61.214,11
3593,178.214,5.929,11
3594,161.5,89.5,11
3595,232.214,128.071,11
3596,239.929,63.786,11
3597,290.071,89.5,11
3598,288.786,16.214,11
3599,337.643,16.214,11
3600,952.214,418.643,11
3601,1291.643,715.643,12
3602,1132.214,727.214,12
3603,1228.643,711.786,12
3604,1222.214,691.214,12
3605,1174.643,687.357,12
3606,1192.643,671.929,12
3607,1182.357,646.214,12
3608,1152.786,643.643,12
3609,1163.071,664.214,12
3610,1254.357,664.214,12
3611,1246.643,642.357,12
3612,1174.643,587.071,12
3613,1280.071,556.214,12
3614,1237.643,527.929,12
3615,1223.5,490.643,12
3616,1250.5,444.357,12
3617,1236.357,594.786,12
3618,1101.357,603.786,12
3619,1097.5,598.643,12
3620,1071.786,605.071,12
3621,1087.214,616.643,12
3622,1051.214,589.643,12
3623,1039.643,597.357,12
3624,984.357,589.643,12
3625,966.357,601.214,12
3626,963.786,612.786,12
3627,976.643,624.357,12
3628,959.929,675.786,12
3629,976.643,680.929,12
3630,1080.786,678.357,12
3631,1020.357,552.357,12
3632,1066.643,525.357,12
3633,1075.643,482.929,12
3634,1119.357,502.214,12
3635,1143.786,508.643,12
3636,1191.357,459.786,12
3637,1201.643,416.071,12
3638,1201.643,405.786,12
3639,1174.643,417.357,12
3640,1123.214,421.214,12
3641,1129.643,446.929,12
3642,1154.071,391.643,12
3643,1211.929,358.214,12
3644,1277.5,372.357,12
3645,1294.214,322.214,12
3646,1267.214,290.071,12
3647,1210.643,281.071,12
3648,1076.929,135.786,12
3649,1097.5,116.5,12
3650,1199.071,98.5,12
3651,1204.214,88.214,12
3652,1184.929,67.643,12
3653,1184.929,57.357,12
3654,1213.214,71.5,12
3655,1251.786,31.643,12
3656,1247.929,134.5,12
3657,1224.786,128.071,12
3658,1202.929,151.214,12
3659,1218.357,164.071,12
3660,1258.214,206.5,12
3661,1164.357,228.357,12
3662,1150.214,228.357,12
3663,1127.071,189.786,12
3664,1093.643,175.643,12
3665,1127.071,12.357,12
3666,1028.071,39.357,12
3667,1015.214,58.643,12
3668,963.786,77.929,12
3669,968.929,90.786,12
3670,990.786,12.357,12
3671,1136.071,292.643,12
3672,1098.786,292.643,12
3673,1076.929,322.214,12
3674,1071.786,250.214,12
3675,1034.5,245.071,12
3676,1033.214,256.643,12
3677,1037.071,227.071,12
3678,1043.5,219.357,12
3679,1008.786,210.357,12
3680,986.929,151.214,12
3681,1004.929,148.643,12
3682,959.929,193.643,12
3683,971.5,206.5,12
3684,923.929,201.357,12
3685,926.5,174.357,12
3686,927.786,237.357,12
3687,912.357,243.786,12
3688,899.5,243.786,12
3689,882.786,255.357,12
3690,896.929,261.786,12
3691,878.929,297.786,12
3692,854.5,305.5,12
3693,921.357,304.214,12
3694,945.786,304.214,12
3695,943.214,353.071,12
3696,979.214,395.5,12
3697,992.071,475.214,12
3698,1001.071,495.786,12
3699,966.357,482.929,12
3700,938.071,491.929,12
3701,917.5,503.5,12
3702,921.357,560.071,12
3703,1016.5,400.643,12
3704,965.071,525.357,12
3705,833.929,517.643,12
3706,862.214,616.643,12
3707,891.786,650.071,12
3708,903.357,638.5,12
3709,913.643,688.643,12
3710,818.5,668.071,12
3711,827.5,629.5,12
3712,792.786,592.214,12
3713,760.643,580.643,12
3714,701.5,552.357,12
3715,675.786,548.5,12
3716,656.5,552.357,12
3717,623.071,560.071,12
3718,689.929,620.5,12
3719,689.929,641.071,12
3720,723.357,674.5,12
3721,723.357,706.643,12
3722,752.929,700.214,12
3723,688.643,695.071,12
3724,648.786,660.357,12
3725,637.214,651.357,12
3726,637.214,670.643,12
3727,652.643,644.929,12
3728,644.929,633.357,12
3729,616.643,623.071,12
3730,605.071,615.357,12
3731,596.071,634.643,12
3732,607.643,651.357,12
3733,580.643,628.214,12
3734,580.643,634.643,12
3735,566.5,633.357,12
3736,529.214,642.357,12
3737,530.5,657.786,12
3738,543.357,696.357,12
3739,500.929,656.5,12
3740,497.071,646.214,12
3741,522.786,598.643,12
3742,536.929,583.214,12
3743,561.357,566.5,12
3744,538.214,538.214,12
3745,507.357,542.071,12
3746,540.786,502.214,12
3747,485.5,527.929,12
3748,632.071,479.071,12
3749,569.071,457.214,12
3750,539.5,426.357,12
3751,531.786,410.929,12
3752,467.5,443.071,12
3753,458.5,461.071,12
3754,450.786,468.786,12
3755,439.214,463.643,12
3756,421.214,500.929,12
3757,454.643,503.5,12
3758,455.929,513.786,12
3759,404.5,561.357,12
3760,552.357,395.5,12
3761,544.643,328.643,12
3762,549.786,324.786,12
3763,557.5,299.071,12
3764,608.929,326.071,12
3765,642.357,326.071,12
3766,661.643,345.357,12
3767,641.071,356.929,12
3768,678.357,373.643,12
3769,616.643,436.643,12
3770,684.786,481.643,12
3771,660.357,450.786,12
3772,756.786,453.357,12
3773,749.071,401.929,12
3774,782.5,432.786,12
3775,797.929,407.071,12
3776,837.786,434.071,12
3777,869.929,405.786,12
3778,776.071,304.214,12
3779,776.071,283.643,12
3780,691.214,286.214,12
3781,823.643,242.5,12
3782,750.357,221.929,12
3783,867.357,167.929,12
3784,848.071,135.786,12
3785,875.071,122.929,12
3786,895.643,26.5,12
3787,909.786,140.929,12
3788,949.643,161.5,12
3789,770.929,165.357,12
3790,783.786,110.071,12
3791,722.071,90.786,12
3792,718.214,107.5,12
3793,695.071,173.071,12
3794,682.214,184.643,12
3795,706.643,193.643,12
3796,702.786,229.643,12
3797,615.357,230.929,12
3798,643.643,171.786,12
3799,641.071,139.643,12
3800,642.357,108.786,12
3801,659.071,115.214,12
3802,646.214,86.929,12
3803,677.071,38.071,12
3804,695.071,38.071,12
3805,724.643,30.357,12
3806,594.786,18.786,12
3807,596.071,4.643,12
3808,552.357,11.071,12
3809,517.643,11.071,12
3810,504.786,16.214,12
3811,571.643,68.929,12
3812,579.357,140.929,12
3813,551.071,174.357,12
3814,522.786,174.357,12
3815,529.214,211.643,12
3816,524.071,113.929,12
3817,515.071,52.214,12
3818,449.5,7.214,12
3819,419.929,9.786,12
3820,399.357,30.357,12
3821,404.5,45.786,12
3822,385.214,71.5,12
3823,407.071,112.643,12
3824,414.786,74.071,12
3825,431.5,107.5,12
3826,455.929,102.357,12
3827,475.214,68.929,12
3828,444.357,157.643,12
3829,484.214,182.071,12
3830,502.214,201.357,12
3831,431.5,206.5,12
3832,417.357,248.929,12
3833,404.5,232.214,12
3834,422.5,265.643,12
3835,459.786,287.5,12
3836,461.071,308.071,12
3837,464.929,326.071,12
3838,489.357,302.929,12
3839,480.357,373.643,12
3840,464.929,405.786,12
3841,404.5,381.357,12
3842,395.5,365.929,12
3843,423.786,299.071,12
3844,440.5,400.643,12
3845,338.929,437.929,12
3846,331.214,381.357,12
3847,333.786,475.214,12
3848,359.5,506.071,12
3849,327.357,542.071,12
3850,286.214,539.5,12
3851,281.071,560.071,12
3852,346.643,610.214,12
3853,405.786,608.929,12
3854,387.786,666.786,12
3855,319.643,630.786,12
3856,410.929,670.643,12
3857,419.929,671.929,12
3858,427.643,687.357,12
3859,380.071,701.5,12
3860,359.5,725.929,12
3861,309.357,696.357,12
3862,238.643,706.643,12
3863,254.071,720.786,12
3864,219.357,723.357,12
3865,166.643,719.5,12
3866,70.214,695.071,12
3867,158.929,680.929,12
3868,185.929,657.786,12
3869,241.214,621.786,12
3870,272.071,601.214,12
3871,281.071,606.357,12
3872,282.357,651.357,12
3873,205.214,584.5,12
3874,182.071,563.929,12
3875,101.071,590.929,12
3876,89.5,580.643,12
3877,80.5,587.071,12
3878,75.357,612.786,12
3879,97.214,632.071,12
3880,68.929,602.5,12
3881,57.357,531.786,12
3882,41.929,498.357,12
3883,72.786,462.357,12
3884,48.357,439.214,12
3885,242.5,485.5,12
3886,219.357,485.5,12
3887,180.786,463.643,12
3888,140.929,468.786,12
3889,113.929,489.357,12
3890,113.929,452.071,12
3891,108.786,432.786,12
3892,146.071,440.5,12
3893,169.214,403.214,12
3894,129.357,405.786,12
3895,121.643,391.643,12
3896,120.357,341.5,12
3897,86.929,363.357,12
3898,254.071,396.786,12
3899,279.786,439.214,12
3900,299.071,351.786,12
3901,332.5,293.929,12
3902,374.929,230.929,12
3903,372.357,214.214,12
3904,338.929,201.357,12
3905,323.5,169.214,12
3906,382.643,183.357,12
3907,326.071,232.214,12
3908,283.643,225.786,12
3909,299.071,197.5,12
3910,290.071,185.929,12
3911,173.071,305.5,12
3912,220.643,305.5,12
3913,210.357,225.786,12
3914,252.786,260.5,12
3915,138.357,273.357,12
3916,110.071,259.214,12
3917,90.786,293.929,12
3918,77.929,313.214,12
3919,4.643,308.071,12
3920,43.214,309.357,12
3921,12.357,266.929,12
3922,47.071,233.5,12
3923,47.071,224.5,12
3924,14.929,212.929,12
3925,2.071,233.5,12
3926,79.214,183.357,12
3927,110.071,209.071,12
3928,185.929,162.786,12
3929,210.357,144.786,12
3930,241.214,130.643,12
3931,165.357,94.643,12
3932,128.071,44.5,12
3933,250.214,63.786,12
3934,281.071,34.214,12
3935,296.5,12.357,12
3936,62.5,45.786,12
3937,70.214,67.643,12
3938,71.5,99.786,12
3939,26.5,16.214,12
3940,0.786,99.786,12
3941,1290.357,715.643,13
3942,1256.929,666.786,13
3943,1253.071,642.357,13
3944,1182.357,643.643,13
3945,1156.643,643.643,13
3946,1159.214,662.929,13
3947,1199.071,669.357,13
3948,1219.643,689.929,13
3949,1224.786,711.786,13
3950,1078.214,678.357,13
3951,967.643,675.786,13
3952,957.357,603.786,13
3953,961.214,596.071,13
3954,980.5,587.071,13
3955,1030.643,598.643,13
3956,1047.357,589.643,13
3957,1074.357,601.214,13
3958,1084.643,614.071,13
3959,1096.214,602.5,13
3960,1175.929,581.929,13
3961,1174.643,563.929,13
3962,1235.071,535.643,13
3963,1283.929,554.929,13
3964,1241.5,448.214,13
3965,1226.071,489.357,13
3966,1184.929,457.214,13
3967,1145.071,508.643,13
3968,1071.786,484.214,13
3969,1062.786,521.5,13
3970,1015.214,548.5,13
3971,1229.929,594.786,13
3972,1177.214,418.643,13
3973,1134.786,421.214,13
3974,1201.643,419.929,13
3975,1201.643,408.357,13
3976,1224.786,354.357,13
3977,1280.071,367.214,13
3978,1283.929,317.071,13
3979,1264.643,295.214,13
3980,1202.929,279.786,13
3981,1260.786,202.643,13
3982,1292.929,220.643,13
3983,1250.5,133.214,13
3984,1218.357,133.214,13
3985,1205.5,147.357,13
3986,1213.214,167.929,13
3987,1196.5,101.071,13
3988,1190.071,66.357,13
3989,1200.357,79.214,13
3990,1187.5,56.071,13
3991,1246.643,35.5,13
3992,992.071,494.5,13
3993,993.357,484.214,13
3994,965.071,477.786,13
3995,939.357,491.929,13
3996,921.357,570.357,13
3997,917.5,506.071,13
3998,903.357,633.357,13
3999,899.5,639.786,13
4000,914.929,689.929,13
4001,863.5,611.5,13
4002,815.929,638.5,13
4003,813.357,666.786,13
4004,791.5,594.786,13
4005,756.786,572.929,13
4006,833.929,512.5,13
4007,842.929,430.214,13
4008,863.5,405.786,13
4009,794.071,407.071,13
4010,785.071,430.214,13
4011,761.929,450.786,13
4012,746.5,392.929,13
4013,974.071,392.929,13
4014,1012.643,396.786,13
4015,1075.643,319.643,13
4016,1092.357,302.929,13
4017,1106.5,284.929,13
4018,1133.5,284.929,13
4019,1066.643,254.071,13
4020,1030.643,243.786,13
4021,1038.357,259.214,13
4022,1039.643,228.357,13
4023,1039.643,212.929,13
4024,1003.643,215.5,13
4025,958.643,212.929,13
4026,972.786,188.5,13
4027,992.071,149.929,13
4028,943.214,158.929,13
4029,931.643,170.5,13
4030,926.5,200.071,13
4031,929.071,234.786,13
4032,922.643,251.5,13
4033,899.5,238.643,13
4034,894.357,250.214,13
4035,873.786,252.786,13
4036,881.5,299.071,13
4037,855.786,304.214,13
4038,920.071,296.5,13
4039,945.786,301.643,13
4040,944.5,359.5,13
4041,1174.643,233.5,13
4042,1154.071,224.5,13
4043,1124.5,184.643,13
4044,1088.5,178.214,13
4045,1074.357,133.214,13
4046,1097.5,120.357,13
4047,1156.643,390.357,13
4048,1107.786,48.357,13
4049,1119.357,3.357,13
4050,1053.786,17.5,13
4051,1024.214,36.786,13
4052,999.786,50.929,13
4053,988.214,13.643,13
4054,958.643,81.786,13
4055,970.214,85.643,13
4056,912.357,148.643,13
4057,878.929,162.786,13
4058,842.929,146.071,13
4059,862.214,122.929,13
4060,902.071,25.214,13
4061,773.5,161.5,13
4062,810.786,242.5,13
4063,770.929,286.214,13
4064,776.071,306.786,13
4065,700.214,273.357,13
4066,686.071,225.786,13
4067,705.357,234.786,13
4068,745.214,223.214,13
4069,701.5,194.929,13
4070,693.786,173.071,13
4071,677.071,187.214,13
4072,639.786,175.643,13
4073,634.643,143.5,13
4074,643.643,112.643,13
4075,650.071,89.5,13
4076,675.786,47.071,13
4077,695.071,4.643,13
4078,734.929,27.786,13
4079,732.357,89.5,13
4080,716.929,119.071,13
4081,774.786,106.214,13
4082,737.5,151.214,13
4083,778.643,71.5,13
4084,808.214,70.214,13
4085,728.5,707.929,13
4086,687.357,695.071,13
4087,752.929,700.214,13
4088,653.929,639.786,13
4089,647.5,630.786,13
4090,634.643,643.643,13
4091,641.071,652.643,13
4092,630.786,668.071,13
4093,706.643,621.786,13
4094,705.357,552.357,13
4095,671.929,543.357,13
4096,655.214,545.929,13
4097,620.5,548.5,13
4098,603.786,612.786,13
4099,614.071,620.5,13
4100,597.357,634.643,13
4101,601.214,655.214,13
4102,587.071,621.786,13
4103,583.214,632.071,13
4104,560.071,634.643,13
4105,531.786,646.214,13
4106,538.214,652.643,13
4107,508.643,638.5,13
4108,503.5,655.214,13
4109,549.786,692.5,13
4110,517.643,594.786,13
4111,543.357,584.5,13
4112,558.786,569.071,13
4113,539.5,531.786,13
4114,512.5,533.071,13
4115,493.214,527.929,13
4116,535.643,506.071,13
4117,560.071,459.786,13
4118,630.786,481.643,13
4119,689.929,481.643,13
4120,673.214,453.357,13
4121,624.357,436.643,13
4122,680.929,372.357,13
4123,638.5,359.5,13
4124,650.071,336.357,13
4125,639.786,324.786,13
4126,607.643,324.786,13
4127,620.5,241.214,13
4128,566.5,296.5,13
4129,558.786,323.5,13
4130,551.071,331.214,13
4131,538.214,336.357,13
4132,557.5,392.929,13
4133,525.357,416.071,13
4134,535.643,430.214,13
4135,484.214,383.929,13
4136,457.214,390.357,13
4137,480.357,440.5,13
4138,436.643,416.071,13
4139,459.786,464.929,13
4140,452.071,470.071,13
4141,431.5,464.929,13
4142,410.929,515.071,13
4143,448.214,512.5,13
4144,444.357,502.214,13
4145,405.786,607.643,13
4146,377.5,678.357,13
4147,400.643,673.214,13
4148,425.071,673.214,13
4149,426.357,683.5,13
4150,359.5,722.071,13
4151,305.5,697.643,13
4152,245.071,709.214,13
4153,250.214,727.214,13
4154,156.357,682.214,13
4155,70.214,683.5,13
4156,189.786,665.5,13
4157,161.5,720.786,13
4158,147.357,716.929,13
4159,238.643,624.357,13
4160,272.071,608.929,13
4161,286.214,614.071,13
4162,282.357,638.5,13
4163,323.5,629.5,13
4164,349.214,607.643,13
4165,328.643,544.643,13
4166,349.214,511.214,13
4167,282.357,558.786,13
4168,205.214,588.357,13
4169,187.214,556.214,13
4170,110.071,635.929,13
4171,79.214,616.643,13
4172,79.214,588.357,13
4173,97.214,575.5,13
4174,95.929,589.643,13
4175,61.214,594.786,13
4176,48.357,535.643,13
4177,48.357,495.786,13
4178,4.643,503.5,13
4179,122.929,489.357,13
4180,144.786,464.929,13
4181,175.643,457.214,13
4182,85.643,455.929,13
4183,48.357,436.643,13
4184,117.786,449.5,13
4185,106.214,428.929,13
4186,137.071,439.214,13
4187,128.071,403.214,13
4188,129.357,392.929,13
4189,89.5,371.071,13
4190,107.5,354.357,13
4191,79.214,344.071,13
4192,52.214,372.357,13
4193,27.786,374.929,13
4194,4.643,367.214,13
4195,128.071,344.071,13
4196,167.929,308.071,13
4197,140.929,283.643,13
4198,113.929,265.643,13
4199,94.643,295.214,13
4200,84.357,291.357,13
4201,79.214,309.357,13
4202,54.786,292.643,13
4203,43.214,306.786,13
4204,20.071,306.786,13
4205,18.786,272.071,13
4206,45.786,225.786,13
4207,7.214,234.786,13
4208,12.357,209.071,13
4209,2.071,103.643,13
4210,27.786,13.643,13
4211,59.929,40.643,13
4212,59.929,72.786,13
4213,74.071,97.214,13
4214,117.786,207.786,13
4215,126.786,62.5,13
4216,131.929,48.357,13
4217,173.071,90.786,13
4218,185.929,165.357,13
4219,209.071,146.071,13
4220,250.214,135.786,13
4221,210.357,189.786,13
4222,215.5,230.929,13
4223,219.357,305.5,13
4224,261.786,255.357,13
4225,259.214,398.071,13
4226,175.643,403.214,13
4227,228.357,427.643,13
4228,220.643,490.643,13
4229,250.214,489.357,13
4230,326.071,481.643,13
4231,345.357,439.214,13
4232,335.071,376.214,13
4233,306.786,350.5,13
4234,394.214,363.357,13
4235,468.786,323.5,13
4236,403.214,557.5,13
4237,440.5,592.214,13
4238,491.929,305.5,13
4239,459.786,306.786,13
4240,457.214,287.5,13
4241,423.786,299.071,13
4242,425.071,263.071,13
4243,425.071,245.071,13
4244,389.071,233.5,13
4245,367.214,237.357,13
4246,367.214,224.5,13
4247,359.5,193.643,13
4248,337.643,173.071,13
4249,291.357,185.929,13
4250,292.643,198.786,13
4251,313.214,198.786,13
4252,282.357,224.5,13
4253,329.929,232.214,13
4254,329.929,300.357,13
4255,252.786,59.929,13
4256,538.214,215.5,13
4257,497.071,206.5,13
4258,486.786,193.643,13
4259,425.071,205.214,13
4260,377.5,188.5,13
4261,453.357,157.643,13
4262,435.357,115.214,13
4263,422.5,70.214,13
4264,386.5,70.214,13
4265,381.357,80.5,13
4266,390.357,35.5,13
4267,403.214,49.643,13
4268,324.786,20.071,13
4269,292.643,18.786,13
4270,419.929,9.786,13
4271,449.5,13.643,13
4272,513.786,14.929,13
4273,524.071,11.071,13
4274,560.071,11.071,13
4275,594.786,13.643,13
4276,579.357,142.214,13
4277,536.929,176.929,13
4278,517.643,178.214,13
4279,522.786,116.5,13
4280,457.214,103.643,13
4281,462.357,76.643,13
4282,511.214,56.071,13
4283,574.214,68.929,13
4284,403.214,106.214,13
4285,408.357,107.5,13
4286,1286.5,719.5,14
4287,1262.071,671.929,14
4288,1249.214,644.929,14
4289,1186.214,679.643,14
4290,1183.643,655.214,14
4291,1164.357,641.071,14
4292,1146.357,657.786,14
4293,1223.5,710.5,14
4294,1182.357,688.643,14
4295,1085.929,680.929,14
4296,980.5,683.5,14
4297,961.214,673.214,14
4298,913.643,696.357,14
4299,1277.5,548.5,14
4300,1235.071,539.5,14
4301,1174.643,562.643,14
4302,1182.357,588.357,14
4303,1231.214,599.929,14
4304,1222.214,494.5,14
4305,1241.5,445.643,14
4306,1186.214,453.357,14
4307,1181.071,425.071,14
4308,1137.357,421.214,14
4309,1155.357,394.214,14
4310,1202.929,409.643,14
4311,1224.786,355.643,14
4312,1278.786,365.929,14
4313,1291.643,323.5,14
4314,1276.214,291.357,14
4315,1204.214,282.357,14
4316,1096.214,602.5,14
4317,1079.5,615.357,14
4318,1055.071,592.214,14
4319,1037.071,596.071,14
4320,1010.071,557.5,14
4321,984.357,587.071,14
4322,963.786,585.786,14
4323,962.5,605.071,14
4324,902.071,633.357,14
4325,898.214,646.214,14
4326,871.214,611.5,14
4327,821.071,634.643,14
4328,812.071,661.643,14
4329,801.786,593.5,14
4330,761.929,574.214,14
4331,836.5,508.643,14
4332,930.357,558.786,14
4333,936.786,497.071,14
4334,966.357,476.5,14
4335,993.357,494.5,14
4336,1082.071,485.5,14
4337,1061.5,522.786,14
4338,1147.643,503.5,14
4339,977.929,389.071,14
